In,Out,date,weekday,hour,year,month,dayofyear,weekofyear,holiday
859,719,7,4,19,2015,8,219,32,0
612,561,7,4,20,2015,8,219,32,0
414,528,7,4,21,2015,8,219,32,0
234,352,7,4,22,2015,8,219,32,0
123,177,7,4,23,2015,8,219,32,0
89,86,8,5,0,2015,8,220,32,0
30,36,8,5,1,2015,8,220,32,0
25,33,8,5,2,2015,8,220,32,0
17,19,8,5,3,2015,8,220,32,0
20,22,8,5,4,2015,8,220,32,0
29,50,8,5,5,2015,8,220,32,0
65,158,8,5,6,2015,8,220,32,0
198,346,8,5,7,2015,8,220,32,0
298,650,8,5,8,2015,8,220,32,0
464,822,8,5,9,2015,8,220,32,0
587,917,8,5,10,2015,8,220,32,0
923,899,8,5,11,2015,8,220,32,0
1182,811,8,5,12,2015,8,220,32,0
1276,814,8,5,13,2015,8,220,32,0
1211,892,8,5,14,2015,8,220,32,0
1258,949,8,5,15,2015,8,220,32,0
1284,1041,8,5,16,2015,8,220,32,0
1302,1075,8,5,17,2015,8,220,32,0
1065,1011,8,5,18,2015,8,220,32,0
864,946,8,5,19,2015,8,220,32,0
606,816,8,5,20,2015,8,220,32,0
471,727,8,5,21,2015,8,220,32,0
247,531,8,5,22,2015,8,220,32,0
131,318,8,5,23,2015,8,220,32,0
110,135,9,6,0,2015,8,221,32,0
56,62,9,6,1,2015,8,221,32,0
37,55,9,6,2,2015,8,221,32,0
15,35,9,6,3,2015,8,221,32,0
21,32,9,6,4,2015,8,221,32,0
22,56,9,6,5,2015,8,221,32,0
73,137,9,6,6,2015,8,221,32,0
158,338,9,6,7,2015,8,221,32,0
327,607,9,6,8,2015,8,221,32,0
475,765,9,6,9,2015,8,221,32,0
690,1001,9,6,10,2015,8,221,32,0
920,1085,9,6,11,2015,8,221,32,0
933,898,9,6,12,2015,8,221,32,0
1109,948,9,6,13,2015,8,221,32,0
1102,918,9,6,14,2015,8,221,32,0
1304,1028,9,6,15,2015,8,221,32,0
1181,1030,9,6,16,2015,8,221,32,0
932,899,9,6,17,2015,8,221,32,0
1069,852,9,6,18,2015,8,221,32,0
839,845,9,6,19,2015,8,221,32,0
574,743,9,6,20,2015,8,221,32,0
345,583,9,6,21,2015,8,221,32,0
190,332,9,6,22,2015,8,221,32,0
108,179,9,6,23,2015,8,221,32,0
72,53,10,0,0,2015,8,222,33,0
33,26,10,0,1,2015,8,222,33,0
24,29,10,0,2,2015,8,222,33,0
19,24,10,0,3,2015,8,222,33,0
23,33,10,0,4,2015,8,222,33,0
31,67,10,0,5,2015,8,222,33,0
126,193,10,0,6,2015,8,222,33,0
338,390,10,0,7,2015,8,222,33,0
498,686,10,0,8,2015,8,222,33,0
523,780,10,0,9,2015,8,222,33,0
639,949,10,0,10,2015,8,222,33,0
747,847,10,0,11,2015,8,222,33,0
868,761,10,0,12,2015,8,222,33,0
873,738,10,0,13,2015,8,222,33,0
906,773,10,0,14,2015,8,222,33,0
987,901,10,0,15,2015,8,222,33,0
1096,874,10,0,16,2015,8,222,33,0
1188,889,10,0,17,2015,8,222,33,0
1034,765,10,0,18,2015,8,222,33,0
750,673,10,0,19,2015,8,222,33,0
510,599,10,0,20,2015,8,222,33,0
374,527,10,0,21,2015,8,222,33,0
210,351,10,0,22,2015,8,222,33,0
112,152,10,0,23,2015,8,222,33,0
57,68,11,1,0,2015,8,223,33,0
35,32,11,1,1,2015,8,223,33,0
25,20,11,1,2,2015,8,223,33,0
16,17,11,1,3,2015,8,223,33,0
27,29,11,1,4,2015,8,223,33,0
39,78,11,1,5,2015,8,223,33,0
152,184,11,1,6,2015,8,223,33,0
318,402,11,1,7,2015,8,223,33,0
523,668,11,1,8,2015,8,223,33,0
513,783,11,1,9,2015,8,223,33,0
654,901,11,1,10,2015,8,223,33,0
792,901,11,1,11,2015,8,223,33,0
925,748,11,1,12,2015,8,223,33,0
907,785,11,1,13,2015,8,223,33,0
845,836,11,1,14,2015,8,223,33,0
943,871,11,1,15,2015,8,223,33,0
969,887,11,1,16,2015,8,223,33,0
967,899,11,1,17,2015,8,223,33,0
923,727,11,1,18,2015,8,223,33,0
741,699,11,1,19,2015,8,223,33,0
512,552,11,1,20,2015,8,223,33,0
391,481,11,1,21,2015,8,223,33,0
203,367,11,1,22,2015,8,223,33,0
108,187,11,1,23,2015,8,223,33,0
68,80,12,2,0,2015,8,224,33,0
49,34,12,2,1,2015,8,224,33,0
33,17,12,2,2,2015,8,224,33,0
18,16,12,2,3,2015,8,224,33,0
25,24,12,2,4,2015,8,224,33,0
47,78,12,2,5,2015,8,224,33,0
149,202,12,2,6,2015,8,224,33,0
338,437,12,2,7,2015,8,224,33,0
495,671,12,2,8,2015,8,224,33,0
533,811,12,2,9,2015,8,224,33,0
685,894,12,2,10,2015,8,224,33,0
849,816,12,2,11,2015,8,224,33,0
917,731,12,2,12,2015,8,224,33,0
945,769,12,2,13,2015,8,224,33,0
901,893,12,2,14,2015,8,224,33,0
959,998,12,2,15,2015,8,224,33,0
1014,996,12,2,16,2015,8,224,33,0
1099,903,12,2,17,2015,8,224,33,0
954,706,12,2,18,2015,8,224,33,0
745,631,12,2,19,2015,8,224,33,0
552,598,12,2,20,2015,8,224,33,0
338,480,12,2,21,2015,8,224,33,0
220,352,12,2,22,2015,8,224,33,0
116,204,12,2,23,2015,8,224,33,0
131,121,13,3,0,2015,8,225,33,0
94,69,13,3,1,2015,8,225,33,0
58,34,13,3,2,2015,8,225,33,0
28,15,13,3,3,2015,8,225,33,0
30,24,13,3,4,2015,8,225,33,0
34,78,13,3,5,2015,8,225,33,0
121,213,13,3,6,2015,8,225,33,0
311,457,13,3,7,2015,8,225,33,0
505,681,13,3,8,2015,8,225,33,0
524,806,13,3,9,2015,8,225,33,0
692,859,13,3,10,2015,8,225,33,0
845,855,13,3,11,2015,8,225,33,0
880,800,13,3,12,2015,8,225,33,0
947,834,13,3,13,2015,8,225,33,0
906,846,13,3,14,2015,8,225,33,0
973,979,13,3,15,2015,8,225,33,0
1014,920,13,3,16,2015,8,225,33,0
1050,914,13,3,17,2015,8,225,33,0
927,724,13,3,18,2015,8,225,33,0
729,634,13,3,19,2015,8,225,33,0
541,522,13,3,20,2015,8,225,33,0
420,468,13,3,21,2015,8,225,33,0
218,358,13,3,22,2015,8,225,33,0
136,186,13,3,23,2015,8,225,33,0
86,78,14,4,0,2015,8,226,33,0
65,31,14,4,1,2015,8,226,33,0
33,31,14,4,2,2015,8,226,33,0
19,13,14,4,3,2015,8,226,33,0
26,25,14,4,4,2015,8,226,33,0
36,74,14,4,5,2015,8,226,33,0
127,177,14,4,6,2015,8,226,33,0
295,441,14,4,7,2015,8,226,33,0
469,640,14,4,8,2015,8,226,33,0
513,805,14,4,9,2015,8,226,33,0
683,924,14,4,10,2015,8,226,33,0
803,942,14,4,11,2015,8,226,33,0
1165,1038,14,4,12,2015,8,226,33,0
1055,855,14,4,13,2015,8,226,33,0
934,949,14,4,14,2015,8,226,33,0
1053,944,14,4,15,2015,8,226,33,0
1022,957,14,4,16,2015,8,226,33,0
1077,944,14,4,17,2015,8,226,33,0
865,732,14,4,18,2015,8,226,33,0
643,583,14,4,19,2015,8,226,33,0
522,482,14,4,20,2015,8,226,33,0
331,417,14,4,21,2015,8,226,33,0
232,266,14,4,22,2015,8,226,33,0
144,145,14,4,23,2015,8,226,33,0
74,73,15,5,0,2015,8,227,33,0
46,33,15,5,1,2015,8,227,33,0
28,36,15,5,2,2015,8,227,33,0
27,25,15,5,3,2015,8,227,33,0
18,24,15,5,4,2015,8,227,33,0
25,42,15,5,5,2015,8,227,33,0
79,116,15,5,6,2015,8,227,33,0
153,234,15,5,7,2015,8,227,33,0
237,498,15,5,8,2015,8,227,33,0
431,626,15,5,9,2015,8,227,33,0
649,845,15,5,10,2015,8,227,33,0
914,916,15,5,11,2015,8,227,33,0
1109,799,15,5,12,2015,8,227,33,0
1055,873,15,5,13,2015,8,227,33,0
1040,916,15,5,14,2015,8,227,33,0
1045,977,15,5,15,2015,8,227,33,0
943,925,15,5,16,2015,8,227,33,0
907,843,15,5,17,2015,8,227,33,0
823,713,15,5,18,2015,8,227,33,0
550,626,15,5,19,2015,8,227,33,0
388,533,15,5,20,2015,8,227,33,0
296,412,15,5,21,2015,8,227,33,0
163,288,15,5,22,2015,8,227,33,0
114,154,15,5,23,2015,8,227,33,0
84,84,16,6,0,2015,8,228,33,0
48,54,16,6,1,2015,8,228,33,0
38,42,16,6,2,2015,8,228,33,0
19,25,16,6,3,2015,8,228,33,0
16,26,16,6,4,2015,8,228,33,0
23,39,16,6,5,2015,8,228,33,0
59,146,16,6,6,2015,8,228,33,0
146,284,16,6,7,2015,8,228,33,0
253,482,16,6,8,2015,8,228,33,0
415,715,16,6,9,2015,8,228,33,0
642,999,16,6,10,2015,8,228,33,0
1000,1111,16,6,11,2015,8,228,33,0
1052,929,16,6,12,2015,8,228,33,0
1111,914,16,6,13,2015,8,228,33,0
1070,937,16,6,14,2015,8,228,33,0
1136,1019,16,6,15,2015,8,228,33,0
1020,977,16,6,16,2015,8,228,33,0
1000,872,16,6,17,2015,8,228,33,0
920,870,16,6,18,2015,8,228,33,0
582,636,16,6,19,2015,8,228,33,0
432,473,16,6,20,2015,8,228,33,0
302,422,16,6,21,2015,8,228,33,0
153,243,16,6,22,2015,8,228,33,0
107,138,16,6,23,2015,8,228,33,0
90,84,17,0,0,2015,8,229,34,0
54,37,17,0,1,2015,8,229,34,0
26,26,17,0,2,2015,8,229,34,0
23,21,17,0,3,2015,8,229,34,0
21,30,17,0,4,2015,8,229,34,0
24,59,17,0,5,2015,8,229,34,0
137,183,17,0,6,2015,8,229,34,0
332,413,17,0,7,2015,8,229,34,0
466,638,17,0,8,2015,8,229,34,0
512,786,17,0,9,2015,8,229,34,0
638,858,17,0,10,2015,8,229,34,0
758,863,17,0,11,2015,8,229,34,0
910,738,17,0,12,2015,8,229,34,0
910,752,17,0,13,2015,8,229,34,0
937,855,17,0,14,2015,8,229,34,0
988,900,17,0,15,2015,8,229,34,0
990,910,17,0,16,2015,8,229,34,0
1071,935,17,0,17,2015,8,229,34,0
884,706,17,0,18,2015,8,229,34,0
713,627,17,0,19,2015,8,229,34,0
434,485,17,0,20,2015,8,229,34,0
264,444,17,0,21,2015,8,229,34,0
155,237,17,0,22,2015,8,229,34,0
92,110,17,0,23,2015,8,229,34,0
44,39,18,1,0,2015,8,230,34,0
16,18,18,1,1,2015,8,230,34,0
14,22,18,1,2,2015,8,230,34,0
13,16,18,1,3,2015,8,230,34,0
18,18,18,1,4,2015,8,230,34,0
31,63,18,1,5,2015,8,230,34,0
114,180,18,1,6,2015,8,230,34,0
368,410,18,1,7,2015,8,230,34,0
517,632,18,1,8,2015,8,230,34,0
548,810,18,1,9,2015,8,230,34,0
685,914,18,1,10,2015,8,230,34,0
832,893,18,1,11,2015,8,230,34,0
869,680,18,1,12,2015,8,230,34,0
856,796,18,1,13,2015,8,230,34,0
835,822,18,1,14,2015,8,230,34,0
954,919,18,1,15,2015,8,230,34,0
978,926,18,1,16,2015,8,230,34,0
938,901,18,1,17,2015,8,230,34,0
865,740,18,1,18,2015,8,230,34,0
769,636,18,1,19,2015,8,230,34,0
551,516,18,1,20,2015,8,230,34,0
378,517,18,1,21,2015,8,230,34,0
161,284,18,1,22,2015,8,230,34,0
89,128,18,1,23,2015,8,230,34,0
70,62,19,2,0,2015,8,231,34,0
48,40,19,2,1,2015,8,231,34,0
27,29,19,2,2,2015,8,231,34,0
18,13,19,2,3,2015,8,231,34,0
22,22,19,2,4,2015,8,231,34,0
36,66,19,2,5,2015,8,231,34,0
125,176,19,2,6,2015,8,231,34,0
411,481,19,2,7,2015,8,231,34,0
574,726,19,2,8,2015,8,231,34,0
541,817,19,2,9,2015,8,231,34,0
742,882,19,2,10,2015,8,231,34,0
880,809,19,2,11,2015,8,231,34,0
892,783,19,2,12,2015,8,231,34,0
841,788,19,2,13,2015,8,231,34,0
912,851,19,2,14,2015,8,231,34,0
987,913,19,2,15,2015,8,231,34,0
1025,1055,19,2,16,2015,8,231,34,0
1016,934,19,2,17,2015,8,231,34,0
974,766,19,2,18,2015,8,231,34,0
755,669,19,2,19,2015,8,231,34,0
538,547,19,2,20,2015,8,231,34,0
329,476,19,2,21,2015,8,231,34,0
175,266,19,2,22,2015,8,231,34,0
99,127,19,2,23,2015,8,231,34,0
66,56,20,3,0,2015,8,232,34,0
29,27,20,3,1,2015,8,232,34,0
12,11,20,3,2,2015,8,232,34,0
12,18,20,3,3,2015,8,232,34,0
22,21,20,3,4,2015,8,232,34,0
32,66,20,3,5,2015,8,232,34,0
138,186,20,3,6,2015,8,232,34,0
339,421,20,3,7,2015,8,232,34,0
474,669,20,3,8,2015,8,232,34,0
546,841,20,3,9,2015,8,232,34,0
651,887,20,3,10,2015,8,232,34,0
796,869,20,3,11,2015,8,232,34,0
871,760,20,3,12,2015,8,232,34,0
843,777,20,3,13,2015,8,232,34,0
842,821,20,3,14,2015,8,232,34,0
1027,957,20,3,15,2015,8,232,34,0
1023,919,20,3,16,2015,8,232,34,0
949,901,20,3,17,2015,8,232,34,0
773,691,20,3,18,2015,8,232,34,0
624,477,20,3,19,2015,8,232,34,0
413,407,20,3,20,2015,8,232,34,0
283,373,20,3,21,2015,8,232,34,0
171,215,20,3,22,2015,8,232,34,0
90,93,20,3,23,2015,8,232,34,0
44,28,21,4,0,2015,8,233,34,0
26,25,21,4,1,2015,8,233,34,0
24,24,21,4,2,2015,8,233,34,0
10,16,21,4,3,2015,8,233,34,0
20,19,21,4,4,2015,8,233,34,0
38,72,21,4,5,2015,8,233,34,0
115,139,21,4,6,2015,8,233,34,0
286,321,21,4,7,2015,8,233,34,0
409,534,21,4,8,2015,8,233,34,0
474,650,21,4,9,2015,8,233,34,0
653,855,21,4,10,2015,8,233,34,0
846,923,21,4,11,2015,8,233,34,0
938,807,21,4,12,2015,8,233,34,0
928,900,21,4,13,2015,8,233,34,0
849,866,21,4,14,2015,8,233,34,0
946,826,21,4,15,2015,8,233,34,0
962,893,21,4,16,2015,8,233,34,0
940,810,21,4,17,2015,8,233,34,0
976,636,21,4,18,2015,8,233,34,0
707,576,21,4,19,2015,8,233,34,0
465,392,21,4,20,2015,8,233,34,0
342,393,21,4,21,2015,8,233,34,0
214,232,21,4,22,2015,8,233,34,0
120,137,21,4,23,2015,8,233,34,0
47,59,22,5,0,2015,8,234,34,0
29,41,22,5,1,2015,8,234,34,0
27,23,22,5,2,2015,8,234,34,0
19,29,22,5,3,2015,8,234,34,0
26,19,22,5,4,2015,8,234,34,0
121,60,22,5,5,2015,8,234,34,0
206,189,22,5,6,2015,8,234,34,0
206,428,22,5,7,2015,8,234,34,0
309,519,22,5,8,2015,8,234,34,0
479,780,22,5,9,2015,8,234,34,0
746,808,22,5,10,2015,8,234,34,0
1078,874,22,5,11,2015,8,234,34,0
1196,792,22,5,12,2015,8,234,34,0
1264,1026,22,5,13,2015,8,234,34,0
1246,1106,22,5,14,2015,8,234,34,0
1153,1175,22,5,15,2015,8,234,34,0
1130,1146,22,5,16,2015,8,234,34,0
1214,1069,22,5,17,2015,8,234,34,0
1018,876,22,5,18,2015,8,234,34,0
866,926,22,5,19,2015,8,234,34,0
661,829,22,5,20,2015,8,234,34,0
371,741,22,5,21,2015,8,234,34,0
202,444,22,5,22,2015,8,234,34,0
145,249,22,5,23,2015,8,234,34,0
83,95,23,6,0,2015,8,235,34,0
58,67,23,6,1,2015,8,235,34,0
44,50,23,6,2,2015,8,235,34,0
30,56,23,6,3,2015,8,235,34,0
22,27,23,6,4,2015,8,235,34,0
28,42,23,6,5,2015,8,235,34,0
68,149,23,6,6,2015,8,235,34,0
155,330,23,6,7,2015,8,235,34,0
261,546,23,6,8,2015,8,235,34,0
486,833,23,6,9,2015,8,235,34,0
747,1051,23,6,10,2015,8,235,34,0
1063,1164,23,6,11,2015,8,235,34,0
1216,1051,23,6,12,2015,8,235,34,0
1258,1032,23,6,13,2015,8,235,34,0
1203,1103,23,6,14,2015,8,235,34,0
1223,1113,23,6,15,2015,8,235,34,0
1148,1154,23,6,16,2015,8,235,34,0
1164,1051,23,6,17,2015,8,235,34,0
966,990,23,6,18,2015,8,235,34,0
840,867,23,6,19,2015,8,235,34,0
583,754,23,6,20,2015,8,235,34,0
326,583,23,6,21,2015,8,235,34,0
190,294,23,6,22,2015,8,235,34,0
113,152,23,6,23,2015,8,235,34,0
67,57,24,0,0,2015,8,236,35,0
36,32,24,0,1,2015,8,236,35,0
18,30,24,0,2,2015,8,236,35,0
16,29,24,0,3,2015,8,236,35,0
22,28,24,0,4,2015,8,236,35,0
26,60,24,0,5,2015,8,236,35,0
110,173,24,0,6,2015,8,236,35,0
350,414,24,0,7,2015,8,236,35,0
495,704,24,0,8,2015,8,236,35,0
474,801,24,0,9,2015,8,236,35,0
615,862,24,0,10,2015,8,236,35,0
793,831,24,0,11,2015,8,236,35,0
909,717,24,0,12,2015,8,236,35,0
808,797,24,0,13,2015,8,236,35,0
818,800,24,0,14,2015,8,236,35,0
835,821,24,0,15,2015,8,236,35,0
925,934,24,0,16,2015,8,236,35,0
1064,835,24,0,17,2015,8,236,35,0
783,673,24,0,18,2015,8,236,35,0
571,519,24,0,19,2015,8,236,35,0
375,411,24,0,20,2015,8,236,35,0
271,317,24,0,21,2015,8,236,35,0
156,204,24,0,22,2015,8,236,35,0
85,102,24,0,23,2015,8,236,35,0
48,41,25,1,0,2015,8,237,35,0
26,18,25,1,1,2015,8,237,35,0
9,15,25,1,2,2015,8,237,35,0
6,8,25,1,3,2015,8,237,35,0
22,28,25,1,4,2015,8,237,35,0
29,51,25,1,5,2015,8,237,35,0
130,151,25,1,6,2015,8,237,35,0
343,380,25,1,7,2015,8,237,35,0
497,616,25,1,8,2015,8,237,35,0
497,727,25,1,9,2015,8,237,35,0
622,815,25,1,10,2015,8,237,35,0
743,898,25,1,11,2015,8,237,35,0
780,764,25,1,12,2015,8,237,35,0
720,704,25,1,13,2015,8,237,35,0
815,740,25,1,14,2015,8,237,35,0
832,759,25,1,15,2015,8,237,35,0
914,891,25,1,16,2015,8,237,35,0
813,856,25,1,17,2015,8,237,35,0
764,642,25,1,18,2015,8,237,35,0
560,492,25,1,19,2015,8,237,35,0
382,389,25,1,20,2015,8,237,35,0
272,348,25,1,21,2015,8,237,35,0
119,188,25,1,22,2015,8,237,35,0
85,92,25,1,23,2015,8,237,35,0
44,37,26,2,0,2015,8,238,35,0
17,26,26,2,1,2015,8,238,35,0
18,14,26,2,2,2015,8,238,35,0
6,13,26,2,3,2015,8,238,35,0
21,20,26,2,4,2015,8,238,35,0
48,64,26,2,5,2015,8,238,35,0
135,169,26,2,6,2015,8,238,35,0
356,387,26,2,7,2015,8,238,35,0
464,603,26,2,8,2015,8,238,35,0
489,739,26,2,9,2015,8,238,35,0
613,830,26,2,10,2015,8,238,35,0
784,772,26,2,11,2015,8,238,35,0
796,719,26,2,12,2015,8,238,35,0
740,692,26,2,13,2015,8,238,35,0
776,739,26,2,14,2015,8,238,35,0
793,797,26,2,15,2015,8,238,35,0
873,837,26,2,16,2015,8,238,35,0
868,850,26,2,17,2015,8,238,35,0
797,662,26,2,18,2015,8,238,35,0
558,515,26,2,19,2015,8,238,35,0
411,423,26,2,20,2015,8,238,35,0
277,314,26,2,21,2015,8,238,35,0
139,204,26,2,22,2015,8,238,35,0
81,102,26,2,23,2015,8,238,35,0
43,50,27,3,0,2015,8,239,35,0
29,20,27,3,1,2015,8,239,35,0
9,14,27,3,2,2015,8,239,35,0
10,14,27,3,3,2015,8,239,35,0
16,20,27,3,4,2015,8,239,35,0
38,46,27,3,5,2015,8,239,35,0
121,162,27,3,6,2015,8,239,35,0
370,392,27,3,7,2015,8,239,35,0
471,642,27,3,8,2015,8,239,35,0
490,691,27,3,9,2015,8,239,35,0
660,791,27,3,10,2015,8,239,35,0
734,833,27,3,11,2015,8,239,35,0
820,742,27,3,12,2015,8,239,35,0
788,700,27,3,13,2015,8,239,35,0
798,796,27,3,14,2015,8,239,35,0
788,843,27,3,15,2015,8,239,35,0
910,860,27,3,16,2015,8,239,35,0
954,898,27,3,17,2015,8,239,35,0
880,561,27,3,18,2015,8,239,35,0
607,534,27,3,19,2015,8,239,35,0
382,425,27,3,20,2015,8,239,35,0
292,356,27,3,21,2015,8,239,35,0
162,200,27,3,22,2015,8,239,35,0
105,110,27,3,23,2015,8,239,35,0
47,41,28,4,0,2015,8,240,35,0
39,33,28,4,1,2015,8,240,35,0
21,22,28,4,2,2015,8,240,35,0
14,18,28,4,3,2015,8,240,35,0
17,15,28,4,4,2015,8,240,35,0
29,49,28,4,5,2015,8,240,35,0
130,140,28,4,6,2015,8,240,35,0
312,388,28,4,7,2015,8,240,35,0
504,614,28,4,8,2015,8,240,35,0
449,732,28,4,9,2015,8,240,35,0
556,828,28,4,10,2015,8,240,35,0
742,820,28,4,11,2015,8,240,35,0
783,786,28,4,12,2015,8,240,35,0
839,773,28,4,13,2015,8,240,35,0
856,826,28,4,14,2015,8,240,35,0
1007,916,28,4,15,2015,8,240,35,0
1075,861,28,4,16,2015,8,240,35,0
1054,932,28,4,17,2015,8,240,35,0
920,577,28,4,18,2015,8,240,35,0
726,465,28,4,19,2015,8,240,35,0
473,437,28,4,20,2015,8,240,35,0
265,319,28,4,21,2015,8,240,35,0
174,210,28,4,22,2015,8,240,35,0
95,110,28,4,23,2015,8,240,35,0
64,61,29,5,0,2015,8,241,35,0
34,37,29,5,1,2015,8,241,35,0
37,21,29,5,2,2015,8,241,35,0
10,17,29,5,3,2015,8,241,35,0
18,18,29,5,4,2015,8,241,35,0
22,55,29,5,5,2015,8,241,35,0
57,121,29,5,6,2015,8,241,35,0
154,278,29,5,7,2015,8,241,35,0
265,511,29,5,8,2015,8,241,35,0
465,790,29,5,9,2015,8,241,35,0
647,923,29,5,10,2015,8,241,35,0
924,791,29,5,11,2015,8,241,35,0
1089,822,29,5,12,2015,8,241,35,0
1142,791,29,5,13,2015,8,241,35,0
1154,935,29,5,14,2015,8,241,35,0
1221,987,29,5,15,2015,8,241,35,0
1163,1070,29,5,16,2015,8,241,35,0
1150,1059,29,5,17,2015,8,241,35,0
898,935,29,5,18,2015,8,241,35,0
538,640,29,5,19,2015,8,241,35,0
485,590,29,5,20,2015,8,241,35,0
296,519,29,5,21,2015,8,241,35,0
146,240,29,5,22,2015,8,241,35,0
123,162,29,5,23,2015,8,241,35,0
95,92,30,6,0,2015,8,242,35,0
48,43,30,6,1,2015,8,242,35,0
24,28,30,6,2,2015,8,242,35,0
15,39,30,6,3,2015,8,242,35,0
24,11,30,6,4,2015,8,242,35,0
23,45,30,6,5,2015,8,242,35,0
55,107,30,6,6,2015,8,242,35,0
125,279,30,6,7,2015,8,242,35,0
244,469,30,6,8,2015,8,242,35,0
434,735,30,6,9,2015,8,242,35,0
657,1037,30,6,10,2015,8,242,35,0
987,1287,30,6,11,2015,8,242,35,0
1076,1021,30,6,12,2015,8,242,35,0
908,934,30,6,13,2015,8,242,35,0
1009,951,30,6,14,2015,8,242,35,0
1027,956,30,6,15,2015,8,242,35,0
1079,1091,30,6,16,2015,8,242,35,0
708,944,30,6,17,2015,8,242,35,0
605,634,30,6,18,2015,8,242,35,0
474,517,30,6,19,2015,8,242,35,0
383,440,30,6,20,2015,8,242,35,0
205,330,30,6,21,2015,8,242,35,0
118,169,30,6,22,2015,8,242,35,0
88,89,30,6,23,2015,8,242,35,0
49,41,31,0,0,2015,8,243,36,0
24,32,31,0,1,2015,8,243,36,0
18,30,31,0,2,2015,8,243,36,0
13,23,31,0,3,2015,8,243,36,0
14,25,31,0,4,2015,8,243,36,0
30,65,31,0,5,2015,8,243,36,0
120,164,31,0,6,2015,8,243,36,0
329,364,31,0,7,2015,8,243,36,0
443,614,31,0,8,2015,8,243,36,0
422,638,31,0,9,2015,8,243,36,0
520,749,31,0,10,2015,8,243,36,0
613,739,31,0,11,2015,8,243,36,0
680,639,31,0,12,2015,8,243,36,0
673,681,31,0,13,2015,8,243,36,0
665,643,31,0,14,2015,8,243,36,0
775,745,31,0,15,2015,8,243,36,0
823,804,31,0,16,2015,8,243,36,0
809,765,31,0,17,2015,8,243,36,0
670,529,31,0,18,2015,8,243,36,0
477,436,31,0,19,2015,8,243,36,0
316,300,31,0,20,2015,8,243,36,0
197,230,31,0,21,2015,8,243,36,0
105,149,31,0,22,2015,8,243,36,0
75,75,31,0,23,2015,8,243,36,0
41,38,1,1,0,2015,9,244,36,0
11,17,1,1,1,2015,9,244,36,0
9,7,1,1,2,2015,9,244,36,0
8,15,1,1,3,2015,9,244,36,0
8,10,1,1,4,2015,9,244,36,0
47,75,1,1,5,2015,9,244,36,0
128,134,1,1,6,2015,9,244,36,0
306,357,1,1,7,2015,9,244,36,0
456,516,1,1,8,2015,9,244,36,0
407,677,1,1,9,2015,9,244,36,0
515,713,1,1,10,2015,9,244,36,0
639,690,1,1,11,2015,9,244,36,0
637,648,1,1,12,2015,9,244,36,0
698,687,1,1,13,2015,9,244,36,0
694,619,1,1,14,2015,9,244,36,0
749,743,1,1,15,2015,9,244,36,0
737,736,1,1,16,2015,9,244,36,0
806,745,1,1,17,2015,9,244,36,0
595,495,1,1,18,2015,9,244,36,0
491,418,1,1,19,2015,9,244,36,0
320,302,1,1,20,2015,9,244,36,0
219,277,1,1,21,2015,9,244,36,0
101,104,1,1,22,2015,9,244,36,0
68,67,1,1,23,2015,9,244,36,0
40,31,2,2,0,2015,9,245,36,0
19,11,2,2,1,2015,9,245,36,0
12,16,2,2,2,2015,9,245,36,0
11,11,2,2,3,2015,9,245,36,0
20,20,2,2,4,2015,9,245,36,0
30,58,2,2,5,2015,9,245,36,0
124,155,2,2,6,2015,9,245,36,0
364,308,2,2,7,2015,9,245,36,0
477,528,2,2,8,2015,9,245,36,0
414,600,2,2,9,2015,9,245,36,0
546,696,2,2,10,2015,9,245,36,0
662,739,2,2,11,2015,9,245,36,0
782,676,2,2,12,2015,9,245,36,0
738,637,2,2,13,2015,9,245,36,0
587,610,2,2,14,2015,9,245,36,0
605,707,2,2,15,2015,9,245,36,0
697,750,2,2,16,2015,9,245,36,0
709,647,2,2,17,2015,9,245,36,0
592,529,2,2,18,2015,9,245,36,0
521,393,2,2,19,2015,9,245,36,0
352,271,2,2,20,2015,9,245,36,0
209,253,2,2,21,2015,9,245,36,0
121,163,2,2,22,2015,9,245,36,0
77,58,2,2,23,2015,9,245,36,0
40,32,3,3,0,2015,9,246,36,0
27,14,3,3,1,2015,9,246,36,0
9,14,3,3,2,2015,9,246,36,0
14,20,3,3,3,2015,9,246,36,0
12,15,3,3,4,2015,9,246,36,0
46,69,3,3,5,2015,9,246,36,0
108,144,3,3,6,2015,9,246,36,0
345,342,3,3,7,2015,9,246,36,0
481,537,3,3,8,2015,9,246,36,0
402,651,3,3,9,2015,9,246,36,0
525,747,3,3,10,2015,9,246,36,0
534,683,3,3,11,2015,9,246,36,0
613,628,3,3,12,2015,9,246,36,0
694,633,3,3,13,2015,9,246,36,0
643,618,3,3,14,2015,9,246,36,0
756,685,3,3,15,2015,9,246,36,0
715,712,3,3,16,2015,9,246,36,0
750,689,3,3,17,2015,9,246,36,0
573,469,3,3,18,2015,9,246,36,0
480,318,3,3,19,2015,9,246,36,0
444,307,3,3,20,2015,9,246,36,0
246,251,3,3,21,2015,9,246,36,0
131,149,3,3,22,2015,9,246,36,0
100,95,3,3,23,2015,9,246,36,0
58,45,4,4,0,2015,9,247,36,0
29,18,4,4,1,2015,9,247,36,0
25,17,4,4,2,2015,9,247,36,0
15,15,4,4,3,2015,9,247,36,0
16,15,4,4,4,2015,9,247,36,0
24,59,4,4,5,2015,9,247,36,0
121,143,4,4,6,2015,9,247,36,0
