Year,Month,Day,Hour Ending,Westbound,Eastbound,Two Way,Day of Week
2021,5,23,1000,693,255,948,Sunday
2021,5,23,900,503,171,674,Sunday
2021,5,23,800,274,76,350,Sunday
2021,5,23,700,157,50,207,Sunday
2021,5,23,600,50,29,79,Sunday
2021,5,23,500,39,31,70,Sunday
2021,5,23,400,27,25,52,Sunday
2021,5,23,300,18,33,51,Sunday
2021,5,23,200,20,53,73,Sunday
2021,5,23,100,44,77,121,Sunday
2021,5,22,2400,74,107,181,Saturday
2021,5,22,2300,102,213,315,Saturday
2021,5,22,2200,159,424,583,Saturday
2021,5,22,2100,240,617,857,Saturday
2021,5,22,2000,302,768,1070,Saturday
2021,5,22,1900,428,1117,1545,Saturday
2021,5,22,1800,515,1173,1688,Saturday
2021,5,22,1700,662,1121,1783,Saturday
2021,5,22,1600,767,1068,1835,Saturday
2021,5,22,1500,1092,870,1962,Saturday
2021,5,22,1400,1139,605,1744,Saturday
2021,5,22,1300,1304,480,1784,Saturday
2021,5,22,1200,1409,394,1803,Saturday
2021,5,22,1100,1325,347,1672,Saturday
2021,5,22,1000,1168,271,1439,Saturday
2021,5,22,900,779,203,982,Saturday
2021,5,22,800,460,124,584,Saturday
2021,5,22,700,207,72,279,Saturday
2021,5,22,600,100,53,153,Saturday
2021,5,22,500,45,30,75,Saturday
2021,5,22,400,45,34,79,Saturday
2021,5,22,300,43,52,95,Saturday
2021,5,22,200,44,53,97,Saturday
2021,5,22,100,80,66,146,Saturday
2021,5,21,2400,97,97,194,Friday
2021,5,21,2300,191,154,345,Friday
2021,5,21,2200,251,191,442,Friday
2021,5,21,2100,417,240,657,Friday
2021,5,21,2000,627,323,950,Friday
2021,5,21,1900,835,474,1309,Friday
2021,5,21,1800,931,718,1649,Friday
2021,5,21,1700,928,829,1757,Friday
2021,5,21,1600,834,709,1543,Friday
2021,5,21,1500,880,642,1522,Friday
2021,5,21,1400,823,575,1398,Friday
2021,5,21,1300,792,429,1221,Friday
2021,5,21,1200,904,411,1315,Friday
2021,5,21,1100,763,310,1073,Friday
2021,5,21,1000,644,261,905,Friday
2021,5,21,900,617,258,875,Friday
2021,5,21,800,496,198,694,Friday
2021,5,21,700,194,99,293,Friday
2021,5,21,600,116,43,159,Friday
2021,5,21,500,53,52,105,Friday
2021,5,21,400,40,47,87,Friday
2021,5,21,300,32,56,88,Friday
2021,5,21,200,42,62,104,Friday
2021,5,21,100,61,47,108,Friday
2021,5,20,2400,86,73,159,Thursday
2021,5,20,2300,136,110,246,Thursday
2021,5,20,2200,172,155,327,Thursday
2021,5,20,2100,255,206,461,Thursday
2021,5,20,2000,421,288,709,Thursday
2021,5,20,1900,593,398,991,Thursday
2021,5,20,1800,680,670,1350,Thursday
2021,5,20,1700,642,669,1311,Thursday
2021,5,20,1600,605,585,1190,Thursday
2021,5,20,1500,642,467,1109,Thursday
2021,5,20,1400,552,416,968,Thursday
2021,5,20,1300,609,442,1051,Thursday
2021,5,20,1200,548,365,913,Thursday
2021,5,20,1100,488,293,781,Thursday
2021,5,20,1000,467,272,739,Thursday
2021,5,20,900,510,222,732,Thursday
2021,5,20,800,443,170,613,Thursday
2021,5,20,700,221,101,322,Thursday
2021,5,20,600,95,38,133,Thursday
2021,5,20,500,46,56,102,Thursday
2021,5,20,400,34,29,63,Thursday
2021,5,20,300,36,45,81,Thursday
2021,5,20,200,30,67,97,Thursday
2021,5,20,100,49,82,131,Thursday
2021,5,19,2400,102,82,184,Wednesday
2021,5,19,2300,78,125,203,Wednesday
2021,5,19,2200,141,150,291,Wednesday
2021,5,19,2100,193,180,373,Wednesday
2021,5,19,2000,240,207,447,Wednesday
2021,5,19,1900,340,329,669,Wednesday
2021,5,19,1800,498,579,1077,Wednesday
2021,5,19,1700,488,647,1135,Wednesday
2021,5,19,1600,499,561,1060,Wednesday
2021,5,19,1500,463,510,973,Wednesday
2021,5,19,1400,474,414,888,Wednesday
2021,5,19,1300,441,399,840,Wednesday
2021,5,19,1200,500,366,866,Wednesday
2021,5,19,1100,469,342,811,Wednesday
2021,5,19,1000,459,235,694,Wednesday
2021,5,19,900,457,285,742,Wednesday
2021,5,19,800,423,192,615,Wednesday
2021,5,19,700,218,107,325,Wednesday
2021,5,19,600,86,48,134,Wednesday
2021,5,19,500,27,43,70,Wednesday
2021,5,19,400,37,51,88,Wednesday
2021,5,19,300,24,43,67,Wednesday
2021,5,19,200,27,53,80,Wednesday
2021,5,19,100,49,66,115,Wednesday
2021,5,18,2400,78,72,150,Tuesday
2021,5,18,2300,119,109,228,Tuesday
2021,5,18,2200,145,178,323,Tuesday
2021,5,18,2100,190,206,396,Tuesday
2021,5,18,2000,268,256,524,Tuesday
2021,5,18,1900,312,406,718,Tuesday
2021,5,18,1800,378,631,1009,Tuesday
2021,5,18,1700,479,637,1116,Tuesday
2021,5,18,1600,491,518,1009,Tuesday
2021,5,18,1500,440,498,938,Tuesday
2021,5,18,1400,499,454,953,Tuesday
2021,5,18,1300,446,508,954,Tuesday
2021,5,18,1200,484,478,962,Tuesday
2021,5,18,1100,446,390,836,Tuesday
2021,5,18,1000,468,269,737,Tuesday
2021,5,18,900,476,281,757,Tuesday
2021,5,18,800,416,211,627,Tuesday
2021,5,18,700,222,101,323,Tuesday
2021,5,18,600,100,42,142,Tuesday
2021,5,18,500,42,35,77,Tuesday
2021,5,18,400,26,41,67,Tuesday
2021,5,18,300,32,39,71,Tuesday
2021,5,18,200,26,54,80,Tuesday
2021,5,18,100,49,75,124,Tuesday
2021,5,17,2400,84,84,168,Monday
2021,5,17,2300,104,158,262,Monday
2021,5,17,2200,139,196,335,Monday
2021,5,17,2100,176,261,437,Monday
2021,5,17,2000,233,402,635,Monday
2021,5,17,1900,332,519,851,Monday
2021,5,17,1800,508,748,1256,Monday
2021,5,17,1700,464,922,1386,Monday
2021,5,17,1600,480,757,1237,Monday
2021,5,17,1500,550,693,1243,Monday
2021,5,17,1400,604,552,1156,Monday
2021,5,17,1300,640,489,1129,Monday
2021,5,17,1200,729,425,1154,Monday
2021,5,17,1100,703,351,1054,Monday
2021,5,17,1000,678,280,958,Monday
2021,5,17,900,602,281,883,Monday
2021,5,17,800,428,226,654,Monday
2021,5,17,700,176,106,282,Monday
2021,5,17,600,105,26,131,Monday
2021,5,17,500,46,20,66,Monday
2021,5,17,400,34,29,63,Monday
2021,5,17,300,24,38,62,Monday
2021,5,17,200,23,31,54,Monday
2021,5,17,100,33,33,66,Monday
2021,5,16,2400,53,63,116,Sunday
2021,5,16,2300,102,204,306,Sunday
2021,5,16,2200,124,300,424,Sunday
2021,5,16,2100,187,546,733,Sunday
2021,5,16,2000,229,732,961,Sunday
2021,5,16,1900,351,950,1301,Sunday
2021,5,16,1800,398,1228,1626,Sunday
2021,5,16,1700,483,1310,1793,Sunday
2021,5,16,1600,580,1195,1775,Sunday
2021,5,16,1500,656,990,1646,Sunday
2021,5,16,1400,755,770,1525,Sunday
2021,5,16,1300,953,645,1598,Sunday
2021,5,16,1200,1002,607,1609,Sunday
2021,5,16,1100,928,446,1374,Sunday
2021,5,16,1000,870,264,1134,Sunday
2021,5,16,900,615,164,779,Sunday
2021,5,16,800,287,92,379,Sunday
2021,5,16,700,130,44,174,Sunday
2021,5,16,600,68,18,86,Sunday
2021,5,16,500,23,21,44,Sunday
2021,5,16,400,19,20,39,Sunday
2021,5,16,300,11,26,37,Sunday
2021,5,16,200,18,25,43,Sunday
2021,5,16,100,39,41,80,Sunday
2021,5,15,2400,66,73,139,Saturday
2021,5,15,2300,95,184,279,Saturday
2021,5,15,2200,118,286,404,Saturday
2021,5,15,2100,195,466,661,Saturday
2021,5,15,2000,338,589,927,Saturday
2021,5,15,1900,383,781,1164,Saturday
2021,5,15,1800,425,1096,1521,Saturday
2021,5,15,1700,555,1184,1739,Saturday
2021,5,15,1600,636,895,1531,Saturday
2021,5,15,1500,775,753,1528,Saturday
2021,5,15,1400,848,592,1440,Saturday
2021,5,15,1300,974,454,1428,Saturday
2021,5,15,1200,1007,410,1417,Saturday
2021,5,15,1100,1012,331,1343,Saturday
2021,5,15,1000,933,287,1220,Saturday
2021,5,15,900,653,230,883,Saturday
2021,5,15,800,398,124,522,Saturday
2021,5,15,700,165,77,242,Saturday
2021,5,15,600,88,45,133,Saturday
2021,5,15,500,28,37,65,Saturday
2021,5,15,400,32,27,59,Saturday
2021,5,15,300,45,39,84,Saturday
2021,5,15,200,39,48,87,Saturday
2021,5,15,100,62,67,129,Saturday
2021,5,14,2400,64,92,156,Friday
2021,5,14,2300,134,118,252,Friday
2021,5,14,2200,188,228,416,Friday
2021,5,14,2100,299,302,601,Friday
2021,5,14,2000,435,393,828,Friday
2021,5,14,1900,591,532,1123,Friday
2021,5,14,1800,672,801,1473,Friday
2021,5,14,1700,694,914,1608,Friday
2021,5,14,1600,734,855,1589,Friday
2021,5,14,1500,739,637,1376,Friday
2021,5,14,1400,718,553,1271,Friday
2021,5,14,1300,731,424,1155,Friday
2021,5,14,1200,727,358,1085,Friday
2021,5,14,1100,716,345,1061,Friday
2021,5,14,1000,629,287,916,Friday
2021,5,14,900,561,285,846,Friday
2021,5,14,800,446,180,626,Friday
2021,5,14,700,201,89,290,Friday
2021,5,14,600,99,45,144,Friday
2021,5,14,500,49,30,79,Friday
2021,5,14,400,41,38,79,Friday
2021,5,14,300,35,47,82,Friday
2021,5,14,200,50,50,100,Friday
2021,5,14,100,55,80,135,Friday
2021,5,13,2400,76,83,159,Thursday
2021,5,13,2300,93,125,218,Thursday
2021,5,13,2200,163,133,296,Thursday
2021,5,13,2100,258,247,505,Thursday
2021,5,13,2000,290,270,560,Thursday
2021,5,13,1900,436,409,845,Thursday
2021,5,13,1800,519,663,1182,Thursday
2021,5,13,1700,488,645,1133,Thursday
2021,5,13,1600,525,523,1048,Thursday
2021,5,13,1500,528,456,984,Thursday
2021,5,13,1400,496,392,888,Thursday
2021,5,13,1300,481,393,874,Thursday
2021,5,13,1200,472,352,824,Thursday
2021,5,13,1100,465,303,768,Thursday
2021,5,13,1000,467,259,726,Thursday
2021,5,13,900,447,296,743,Thursday
2021,5,13,800,407,202,609,Thursday
2021,5,13,700,202,87,289,Thursday
2021,5,13,600,92,38,130,Thursday
2021,5,13,500,53,34,87,Thursday
2021,5,13,400,34,44,78,Thursday
2021,5,13,300,31,50,81,Thursday
2021,5,13,200,42,55,97,Thursday
2021,5,13,100,55,69,124,Thursday
2021,5,12,2400,91,101,192,Wednesday
2021,5,12,2300,100,87,187,Wednesday
2021,5,12,2200,165,143,308,Wednesday
2021,5,12,2100,177,230,407,Wednesday
2021,5,12,2000,230,254,484,Wednesday
2021,5,12,1900,363,392,755,Wednesday
2021,5,12,1800,418,672,1090,Wednesday
2021,5,12,1700,453,806,1259,Wednesday
2021,5,12,1600,455,658,1113,Wednesday
2021,5,12,1500,457,583,1040,Wednesday
2021,5,12,1400,499,439,938,Wednesday
2021,5,12,1300,516,419,935,Wednesday
2021,5,12,1200,546,404,950,Wednesday
2021,5,12,1100,608,326,934,Wednesday
2021,5,12,1000,529,292,821,Wednesday
2021,5,12,900,490,258,748,Wednesday
2021,5,12,800,427,203,630,Wednesday
2021,5,12,700,187,105,292,Wednesday
2021,5,12,600,86,42,128,Wednesday
2021,5,12,500,40,37,77,Wednesday
2021,5,12,400,39,46,85,Wednesday
2021,5,12,300,39,46,85,Wednesday
2021,5,12,200,37,68,105,Wednesday
2021,5,12,100,49,67,116,Wednesday
2021,5,11,2400,72,104,176,Tuesday
2021,5,11,2300,97,114,211,Tuesday
2021,5,11,2200,138,130,268,Tuesday
2021,5,11,2100,148,222,370,Tuesday
2021,5,11,2000,190,272,462,Tuesday
2021,5,11,1900,274,387,661,Tuesday
2021,5,11,1800,374,521,895,Tuesday
2021,5,11,1700,406,652,1058,Tuesday
2021,5,11,1600,446,507,953,Tuesday
2021,5,11,1500,354,408,762,Tuesday
2021,5,11,1400,443,419,862,Tuesday
2021,5,11,1300,377,375,752,Tuesday
2021,5,11,1200,403,331,734,Tuesday
2021,5,11,1100,432,284,716,Tuesday
2021,5,11,1000,438,235,673,Tuesday
2021,5,11,900,445,250,695,Tuesday
2021,5,11,800,423,191,614,Tuesday
2021,5,11,700,218,94,312,Tuesday
2021,5,11,600,75,42,117,Tuesday
2021,5,11,500,43,33,76,Tuesday
2021,5,11,400,39,46,85,Tuesday
2021,5,11,300,25,40,65,Tuesday
2021,5,11,200,30,58,88,Tuesday
2021,5,11,100,46,62,108,Tuesday
2021,5,10,2400,79,68,147,Monday
2021,5,10,2300,83,121,204,Monday
2021,5,10,2200,127,165,292,Monday
2021,5,10,2100,175,203,378,Monday
2021,5,10,2000,182,245,427,Monday
2021,5,10,1900,274,346,620,Monday
2021,5,10,1800,411,675,1086,Monday
2021,5,10,1700,388,788,1176,Monday
2021,5,10,1600,447,555,1002,Monday
2021,5,10,1500,431,560,991,Monday
2021,5,10,1400,493,451,944,Monday
2021,5,10,1300,518,403,921,Monday
2021,5,10,1200,554,342,896,Monday
2021,5,10,1100,560,258,818,Monday
2021,5,10,1000,557,241,798,Monday
2021,5,10,900,522,233,755,Monday
2021,5,10,800,441,172,613,Monday
2021,5,10,700,186,70,256,Monday
2021,5,10,600,98,26,124,Monday
2021,5,10,500,30,28,58,Monday
2021,5,10,400,25,21,46,Monday
2021,5,10,300,31,27,58,Monday
2021,5,10,200,28,43,71,Monday
2021,5,10,100,21,70,91,Monday
2021,5,9,2400,49,88,137,Sunday
2021,5,9,2300,71,120,191,Sunday
2021,5,9,2200,112,167,279,Sunday
2021,5,9,2100,134,221,355,Sunday
2021,5,9,2000,166,252,418,Sunday
2021,5,9,1900,220,361,581,Sunday
2021,5,9,1800,274,636,910,Sunday
2021,5,9,1700,358,698,1056,Sunday
2021,5,9,1600,343,635,978,Sunday
2021,5,9,1500,380,513,893,Sunday
2021,5,9,1400,415,468,883,Sunday
2021,5,9,1300,404,458,862,Sunday
2021,5,9,1200,465,411,876,Sunday
2021,5,9,1100,429,287,716,Sunday
2021,5,9,1000,406,222,628,Sunday
2021,5,9,900,369,155,524,Sunday
2021,5,9,800,257,65,322,Sunday
2021,5,9,700,117,45,162,Sunday
2021,5,9,600,62,25,87,Sunday
2021,5,9,500,20,28,48,Sunday
2021,5,9,400,27,20,47,Sunday
2021,5,9,300,17,37,54,Sunday
2021,5,9,200,22,35,57,Sunday
2021,5,9,100,27,57,84,Sunday
2021,5,8,2400,35,147,182,Saturday
2021,5,8,2300,73,131,204,Saturday
2021,5,8,2200,86,326,412,Saturday
2021,5,8,2100,120,185,305,Saturday
2021,5,8,2000,170,188,358,Saturday
2021,5,8,1900,225,255,480,Saturday
2021,5,8,1800,281,553,834,Saturday
2021,5,8,1700,330,602,932,Saturday
2021,5,8,1600,409,580,989,Saturday
2021,5,8,1500,459,412,871,Saturday
2021,5,8,1400,512,344,856,Saturday
2021,5,8,1300,540,381,921,Saturday
2021,5,8,1200,494,358,852,Saturday
2021,5,8,1100,516,339,855,Saturday
2021,5,8,1000,458,197,655,Saturday
2021,5,8,900,474,175,649,Saturday
2021,5,8,800,349,85,434,Saturday
2021,5,8,700,129,71,200,Saturday
2021,5,8,600,75,46,121,Saturday
2021,5,8,500,29,36,65,Saturday
2021,5,8,400,26,26,52,Saturday
2021,5,8,300,26,38,64,Saturday
2021,5,8,200,25,48,73,Saturday
2021,5,8,100,43,51,94,Saturday
2021,5,7,2400,71,73,144,Friday
2021,5,7,2300,95,106,201,Friday
2021,5,7,2200,182,183,365,Friday
2021,5,7,2100,232,224,456,Friday
2021,5,7,2000,307,269,576,Friday
2021,5,7,1900,421,386,807,Friday
2021,5,7,1800,499,598,1097,Friday
2021,5,7,1700,569,698,1267,Friday
2021,5,7,1600,551,611,1162,Friday
2021,5,7,1500,559,466,1025,Friday
2021,5,7,1400,513,462,975,Friday
2021,5,7,1300,472,460,932,Friday
2021,5,7,1200,450,372,822,Friday
2021,5,7,1100,439,334,773,Friday
2021,5,7,1000,502,284,786,Friday
2021,5,7,900,473,293,766,Friday
2021,5,7,800,417,197,614,Friday
2021,5,7,700,185,89,274,Friday
2021,5,7,600,74,54,128,Friday
2021,5,7,500,53,37,90,Friday
2021,5,7,400,29,44,73,Friday
2021,5,7,300,41,26,67,Friday
2021,5,7,200,41,41,82,Friday
2021,5,7,100,45,54,99,Friday
2021,5,6,2400,85,97,182,Thursday
2021,5,6,2300,115,109,224,Thursday
2021,5,6,2200,152,200,352,Thursday
2021,5,6,2100,202,209,411,Thursday
2021,5,6,2000,278,308,586,Thursday
2021,5,6,1900,321,427,748,Thursday
2021,5,6,1800,463,714,1177,Thursday
2021,5,6,1700,494,815,1309,Thursday
2021,5,6,1600,487,651,1138,Thursday
2021,5,6,1500,462,520,982,Thursday
2021,5,6,1400,495,492,987,Thursday
2021,5,6,1300,548,398,946,Thursday
2021,5,6,1200,571,349,920,Thursday
2021,5,6,1100,606,320,926,Thursday
2021,5,6,1000,566,305,871,Thursday
2021,5,6,900,527,302,829,Thursday
2021,5,6,800,472,213,685,Thursday
2021,5,6,700,217,99,316,Thursday
2021,5,6,600,88,48,136,Thursday
2021,5,6,500,57,37,94,Thursday
2021,5,6,400,31,36,67,Thursday
2021,5,6,300,35,53,88,Thursday
2021,5,6,200,47,55,102,Thursday
2021,5,6,100,44,67,111,Thursday
2021,5,5,2400,81,82,163,Wednesday
2021,5,5,2300,103,123,226,Wednesday
2021,5,5,2200,149,173,322,Wednesday
2021,5,5,2100,180,233,413,Wednesday
2021,5,5,2000,248,281,529,Wednesday
2021,5,5,1900,306,446,752,Wednesday
2021,5,5,1800,389,750,1139,Wednesday
2021,5,5,1700,452,791,1243,Wednesday
2021,5,5,1600,437,662,1099,Wednesday
2021,5,5,1500,466,514,980,Wednesday
2021,5,5,1400,501,458,959,Wednesday
2021,5,5,1300,528,449,977,Wednesday
2021,5,5,1200,598,395,993,Wednesday
2021,5,5,1100,553,303,856,Wednesday
2021,5,5,1000,566,254,820,Wednesday
2021,5,5,900,564,312,876,Wednesday
2021,5,5,800,503,210,713,Wednesday
2021,5,5,700,185,105,290,Wednesday
2021,5,5,600,88,44,132,Wednesday
2021,5,5,500,44,30,74,Wednesday
2021,5,5,400,46,58,104,Wednesday
2021,5,5,300,29,46,75,Wednesday
2021,5,5,200,53,53,106,Wednesday
2021,5,5,100,34,59,93,Wednesday
2021,5,4,2400,71,70,141,Tuesday
2021,5,4,2300,96,119,215,Tuesday
2021,5,4,2200,137,128,265,Tuesday
2021,5,4,2100,192,202,394,Tuesday
2021,5,4,2000,213,263,476,Tuesday
2021,5,4,1900,323,331,654,Tuesday
2021,5,4,1800,377,604,981,Tuesday
2021,5,4,1700,433,711,1144,Tuesday
2021,5,4,1600,443,634,1077,Tuesday
2021,5,4,1500,492,509,1001,Tuesday
2021,5,4,1400,489,502,991,Tuesday
2021,5,4,1300,498,449,947,Tuesday
2021,5,4,1200,445,421,866,Tuesday
2021,5,4,1100,472,341,813,Tuesday
2021,5,4,1000,464,294,758,Tuesday
2021,5,4,900,517,297,814,Tuesday
2021,5,4,800,485,199,684,Tuesday
2021,5,4,700,189,104,293,Tuesday
2021,5,4,600,74,35,109,Tuesday
2021,5,4,500,43,32,75,Tuesday
2021,5,4,400,28,50,78,Tuesday
2021,5,4,300,28,47,75,Tuesday
2021,5,4,200,30,67,97,Tuesday
2021,5,4,100,54,78,132,Tuesday
2021,5,3,2400,70,57,127,Monday
2021,5,3,2300,80,82,162,Monday
2021,5,3,2200,110,145,255,Monday
2021,5,3,2100,160,190,350,Monday
2021,5,3,2000,191,291,482,Monday
2021,5,3,1900,251,365,616,Monday
2021,5,3,1800,405,625,1030,Monday
2021,5,3,1700,455,697,1152,Monday
2021,5,3,1600,431,615,1046,Monday
2021,5,3,1500,463,540,1003,Monday
2021,5,3,1400,482,476,958,Monday
2021,5,3,1300,516,409,925,Monday
2021,5,3,1200,526,330,856,Monday
2021,5,3,1100,527,345,872,Monday
2021,5,3,1000,521,286,807,Monday
2021,5,3,900,512,259,771,Monday
2021,5,3,800,471,196,667,Monday
2021,5,3,700,210,84,294,Monday
2021,5,3,600,89,39,128,Monday
2021,5,3,500,33,32,65,Monday
2021,5,3,400,31,30,61,Monday
2021,5,3,300,26,48,74,Monday
2021,5,3,200,29,46,75,Monday
2021,5,3,100,40,85,125,Monday
2021,5,2,2400,46,128,174,Sunday
2021,5,2,2300,73,216,289,Sunday
2021,5,2,2200,102,148,250,Sunday
2021,5,2,2100,140,179,319,Sunday
2021,5,2,2000,201,430,631,Sunday
2021,5,2,1900,243,670,913,Sunday
2021,5,2,1800,327,1267,1594,Sunday
2021,5,2,1700,394,1136,1530,Sunday
2021,5,2,1600,412,949,1361,Sunday
2021,5,2,1500,458,810,1268,Sunday
2021,5,2,1400,548,629,1177,Sunday
2021,5,2,1300,554,613,1167,Sunday
2021,5,2,1200,765,542,1307,Sunday
2021,5,2,1100,714,420,1134,Sunday
2021,5,2,1000,781,221,1002,Sunday
2021,5,2,900,705,163,868,Sunday
2021,5,2,800,471,68,539,Sunday
2021,5,2,700,183,45,228,Sunday
2021,5,2,600,71,31,102,Sunday
2021,5,2,500,38,20,58,Sunday
2021,5,2,400,24,34,58,Sunday
2021,5,2,300,26,34,60,Sunday
2021,5,2,200,34,42,76,Sunday
2021,5,2,100,27,48,75,Sunday
2021,5,1,2400,50,101,151,Saturday
2021,5,1,2300,84,126,210,Saturday
2021,5,1,2200,121,179,300,Saturday
2021,5,1,2100,143,225,368,Saturday
2021,5,1,2000,213,355,568,Saturday
2021,5,1,1900,282,456,738,Saturday
2021,5,1,1800,318,863,1181,Saturday
2021,5,1,1700,430,990,1420,Saturday
2021,5,1,1600,524,905,1429,Saturday
2021,5,1,1500,568,718,1286,Saturday
2021,5,1,1400,626,594,1220,Saturday
2021,5,1,1300,692,470,1162,Saturday
2021,5,1,1200,823,388,1211,Saturday
2021,5,1,1100,738,358,1096,Saturday
2021,5,1,1000,762,259,1021,Saturday
2021,5,1,900,677,187,864,Saturday
2021,5,1,800,426,148,574,Saturday
2021,5,1,700,186,68,254,Saturday
2021,5,1,600,73,36,109,Saturday
2021,5,1,500,36,35,71,Saturday
2021,5,1,400,23,30,53,Saturday
2021,5,1,300,28,44,72,Saturday
2021,5,1,200,36,55,91,Saturday
2021,5,1,100,54,59,113,Saturday
2021,4,30,2400,67,105,172,Friday
2021,4,30,2300,136,143,279,Friday
2021,4,30,2200,239,212,451,Friday
2021,4,30,2100,292,297,589,Friday
2021,4,30,2000,201,393,594,Friday
2021,4,30,1900,471,487,958,Friday
2021,4,30,1800,602,801,1403,Friday
2021,4,30,1700,624,956,1580,Friday
2021,4,30,1600,668,916,1584,Friday
2021,4,30,1500,650,747,1397,Friday
2021,4,30,1400,681,621,1302,Friday
2021,4,30,1300,702,519,1221,Friday
2021,4,30,1200,744,528,1272,Friday
2021,4,30,1100,771,389,1160,Friday
2021,4,30,1000,750,325,1075,Friday
2021,4,30,900,712,268,980,Friday
2021,4,30,800,526,192,718,Friday
2021,4,30,700,225,116,341,Friday
2021,4,30,600,105,51,156,Friday
2021,4,30,500,53,35,88,Friday
2021,4,30,400,39,44,83,Friday
2021,4,30,300,44,53,97,Friday
2021,4,30,200,39,58,97,Friday
2021,4,30,100,36,74,110,Friday
2021,4,29,2400,67,74,141,Thursday
2021,4,29,2300,117,129,246,Thursday
2021,4,29,2200,156,143,299,Thursday
2021,4,29,2100,185,230,415,Thursday
2021,4,29,2000,272,278,550,Thursday
2021,4,29,1900,342,433,775,Thursday
2021,4,29,1800,469,680,1149,Thursday
2021,4,29,1700,512,809,1321,Thursday
2021,4,29,1600,507,684,1191,Thursday
2021,4,29,1500,478,569,1047,Thursday
2021,4,29,1400,510,494,1004,Thursday
2021,4,29,1300,507,407,914,Thursday
2021,4,29,1200,578,404,982,Thursday
2021,4,29,1100,560,330,890,Thursday
2021,4,29,1000,583,311,894,Thursday
2021,4,29,900,624,276,900,Thursday
2021,4,29,800,475,187,662,Thursday
2021,4,29,700,218,105,323,Thursday
2021,4,29,600,94,45,139,Thursday
2021,4,29,500,34,32,66,Thursday
2021,4,29,400,30,46,76,Thursday
2021,4,29,300,39,43,82,Thursday
2021,4,29,200,32,59,91,Thursday
2021,4,29,100,43,73,116,Thursday
2021,4,28,2400,71,84,155,Wednesday
2021,4,28,2300,103,121,224,Wednesday
2021,4,28,2200,151,154,305,Wednesday
2021,4,28,2100,172,219,391,Wednesday
2021,4,28,2000,211,289,500,Wednesday
2021,4,28,1900,339,388,727,Wednesday
2021,4,28,1800,402,722,1124,Wednesday
2021,4,28,1700,419,819,1238,Wednesday
2021,4,28,1600,411,649,1060,Wednesday
2021,4,28,1500,455,549,1004,Wednesday
2021,4,28,1400,477,476,953,Wednesday
2021,4,28,1300,514,418,932,Wednesday
2021,4,28,1200,557,402,959,Wednesday
2021,4,28,1100,577,329,906,Wednesday
2021,4,28,1000,620,261,881,Wednesday
2021,4,28,900,616,277,893,Wednesday
2021,4,28,800,483,207,690,Wednesday
2021,4,28,700,211,117,328,Wednesday
2021,4,28,600,82,47,129,Wednesday
2021,4,28,500,43,46,89,Wednesday
2021,4,28,400,40,50,90,Wednesday
2021,4,28,300,41,44,85,Wednesday
2021,4,28,200,38,63,101,Wednesday
2021,4,28,100,33,80,113,Wednesday
2021,4,27,2400,53,104,157,Tuesday
2021,4,27,2300,93,104,197,Tuesday
2021,4,27,2200,120,135,255,Tuesday
2021,4,27,2100,158,235,393,Tuesday
2021,4,27,2000,204,288,492,Tuesday
2021,4,27,1900,270,432,702,Tuesday
2021,4,27,1800,419,699,1118,Tuesday
2021,4,27,1700,435,876,1311,Tuesday
2021,4,27,1600,396,694,1090,Tuesday
2021,4,27,1500,430,567,997,Tuesday
2021,4,27,1400,478,492,970,Tuesday
